,combo,target_feature,before_rmse,before_r2,before_mape,after_rmse,after_r2,after_mape,n_worst_trees
15609,"(17, 38, 29)",growth_rate,0.0004270784049230696,0.22225421427825853,0.3203475627481033,0.000704489253800242,-0.28293433222897146,0.39695532016379814,30
15610,"(17, 38, 29)",product_titer,1455026.760896862,-23.66777160145602,1748.538124742487,867495.8655655548,-13.707076496509444,1346.0444371008964,10
15611,"(17, 38, 29)",product_titer,1455026.760896862,-23.66777160145602,1748.538124742487,689891.5061752236,-10.696063991032817,1287.7162046153655,15
15612,"(17, 38, 29)",product_titer,1455026.760896862,-23.66777160145602,1748.538124742487,578129.6943139691,-8.801312002375925,1234.7773632032383,20
15613,"(17, 38, 29)",product_titer,1455026.760896862,-23.66777160145602,1748.538124742487,493752.094042283,-7.370817782119831,1153.4012373573237,25
15614,"(17, 38, 29)",product_titer,1455026.760896862,-23.66777160145602,1748.538124742487,414471.77133844304,-6.02674017096813,1035.972422562123,30
15615,"(17, 38, 29)",production_rate,1040.9780626751474,-212.10075510494866,3083.142861875012,818.6455218776283,-166.58660449297892,2741.5314558569557,10
15616,"(17, 38, 29)",production_rate,1040.9780626751474,-212.10075510494866,3083.142861875012,731.7899197634586,-148.80621597253366,2573.2147889766,15
15617,"(17, 38, 29)",production_rate,1040.9780626751474,-212.10075510494866,3083.142861875012,652.1781573510241,-132.50872874045177,2408.552285883518,20
15618,"(17, 38, 29)",production_rate,1040.9780626751474,-212.10075510494866,3083.142861875012,577.4929628297305,-117.21976932977272,2260.344726932686,25
15619,"(17, 38, 29)",production_rate,1040.9780626751474,-212.10075510494866,3083.142861875012,506.14513646453935,-102.61400940199245,2114.7090152924948,30
15620,"(47, 49, 53)",OD,12.823933491165304,-29.61161728848158,1.0168657463453834,11.2425952419351,-25.836853381415043,0.9518032692009352,10
15621,"(47, 49, 53)",OD,12.823933491165304,-29.61161728848158,1.0168657463453834,10.53613530604504,-24.150484592773847,0.9281369811228596,15
15622,"(47, 49, 53)",OD,12.823933491165304,-29.61161728848158,1.0168657463453834,9.720389946877448,-22.203243930858644,0.8836521799624494,20
15623,"(47, 49, 53)",OD,12.823933491165304,-29.61161728848158,1.0168657463453834,8.926520074522024,-20.30822157082052,0.8341762751386124,25
15624,"(47, 49, 53)",OD,12.823933491165304,-29.61161728848158,1.0168657463453834,8.218845138865731,-18.61895249359976,0.7896831459768469,30
15625,"(47, 49, 53)",growth_rate,0.0030485491587722057,0.025040378523894513,0.849731123803622,0.0028993895975893856,0.07274325019709194,0.8466672971324036,10
15626,"(47, 49, 53)",growth_rate,0.0030485491587722057,0.025040378523894513,0.849731123803622,0.0030397560130136546,0.027852523453777756,0.8846843070239565,15
15627,"(47, 49, 53)",growth_rate,0.0030485491587722057,0.025040378523894513,0.849731123803622,0.0033810516401080125,-0.08129757978332375,0.9572406527008229,20
15628,"(47, 49, 53)",growth_rate,0.0030485491587722057,0.025040378523894513,0.849731123803622,0.0035854511369914992,-0.14666679173714714,1.000970513527783,25
15629,"(47, 49, 53)",growth_rate,0.0030485491587722057,0.025040378523894513,0.849731123803622,0.0036832677474063344,-0.17794962186298058,1.018279389959132,30
15630,"(47, 49, 53)",product_titer,6548217.075419359,-251.94292307978782,1.0842877351274548e+16,4480365.093555618,-172.0664439153505,1.4017537287147336e+16,10
15631,"(47, 49, 53)",product_titer,6548217.075419359,-251.94292307978782,1.0842877351274548e+16,3841903.297813377,-147.40409826770406,1.3872945247346608e+16,15
15632,"(47, 49, 53)",product_titer,6548217.075419359,-251.94292307978782,1.0842877351274548e+16,3467646.6846776474,-132.94740561103458,1.4849901548586906e+16,20
15633,"(47, 49, 53)",product_titer,6548217.075419359,-251.94292307978782,1.0842877351274548e+16,3206450.5478056693,-122.85798530064949,1.426942940397356e+16,25
15634,"(47, 49, 53)",product_titer,6548217.075419359,-251.94292307978782,1.0842877351274548e+16,2955620.7779602073,-113.168994473161,1.5504188182407354e+16,30
15635,"(47, 49, 53)",production_rate,1094.1593877043751,-2453.9280949307217,1895323684026991.5,896.2481993094586,-2009.8815125482668,1815308780861089.0,10
15636,"(47, 49, 53)",production_rate,1094.1593877043751,-2453.9280949307217,1895323684026991.5,811.7690343314805,-1820.3384917861401,1770337268545332.0,15
15637,"(47, 49, 53)",production_rate,1094.1593877043751,-2453.9280949307217,1895323684026991.5,726.5823981617907,-1629.2081420439727,1734836626165283.5,20
15638,"(47, 49, 53)",production_rate,1094.1593877043751,-2453.9280949307217,1895323684026991.5,652.0919559454431,-1462.0764778132277,1706232823329153.2,25
15639,"(47, 49, 53)",production_rate,1094.1593877043751,-2453.9280949307217,1895323684026991.5,610.7657948305887,-1369.3543798112673,1669008044963820.2,30
15640,"(47, 49, 55)",OD,12.520391941039975,-24.08913739843866,1.4231570212294233,11.244105738558751,-21.53163600035358,1.369171399246235,10
15641,"(47, 49, 55)",OD,12.520391941039975,-24.08913739843866,1.4231570212294233,10.873950371882001,-20.789895733990075,1.346810234869548,15
15642,"(47, 49, 55)",OD,12.520391941039975,-24.08913739843866,1.4231570212294233,10.640671515318866,-20.322437102341443,1.3351802034641542,20
15643,"(47, 49, 55)",OD,12.520391941039975,-24.08913739843866,1.4231570212294233,10.508454720178127,-20.05749289330323,1.3322651398381216,25
15644,"(47, 49, 55)",OD,12.520391941039975,-24.08913739843866,1.4231570212294233,10.303658695308103,-19.64710992519694,1.3241143322802293,30
15645,"(47, 49, 55)",growth_rate,0.004679676560820815,-0.764620549467907,0.6472338477680332,0.0038855498889877674,-0.4651698874863963,0.5658902214856308,10
15646,"(47, 49, 55)",growth_rate,0.004679676560820815,-0.764620549467907,0.6472338477680332,0.0034665892193167145,-0.3071874719258856,0.5145059726117748,15
15647,"(47, 49, 55)",growth_rate,0.004679676560820815,-0.764620549467907,0.6472338477680332,0.0032656467774235753,-0.2314157476162253,0.4912632925037548,20
15648,"(47, 49, 55)",growth_rate,0.004679676560820815,-0.764620549467907,0.6472338477680332,0.0027673214145596246,-0.04350635597302599,0.45964517817858613,25
15649,"(47, 49, 55)",growth_rate,0.004679676560820815,-0.764620549467907,0.6472338477680332,0.002372035492289882,0.10554874479877097,0.4171497854894508,30
15650,"(47, 49, 55)",product_titer,6476589.940280944,-0.5065628162219185,3.0164371309614995e+17,5302328.6164167775,-0.23341005166932183,2.248792270012426e+17,10
15651,"(47, 49, 55)",product_titer,6476589.940280944,-0.5065628162219185,3.0164371309614995e+17,4978367.155388638,-0.15805121382806897,1.9979245299479024e+17,15
15652,"(47, 49, 55)",product_titer,6476589.940280944,-0.5065628162219185,3.0164371309614995e+17,4602511.075243329,-0.07062082224559885,1.625637897108153e+17,20
15653,"(47, 49, 55)",product_titer,6476589.940280944,-0.5065628162219185,3.0164371309614995e+17,4363432.291053579,-0.015007110442162297,1.3342971927852274e+17,25
15654,"(47, 49, 55)",product_titer,6476589.940280944,-0.5065628162219185,3.0164371309614995e+17,4195979.974986049,0.02394509051602245,1.0834294527207157e+17,30
15655,"(47, 49, 55)",production_rate,4745.503294704602,-4.722235992482223,1.2584114694910766e+16,4280.167492125391,-4.161123479699716,1.1862913254568632e+16,10
15656,"(47, 49, 55)",production_rate,4745.503294704602,-4.722235992482223,1.2584114694910766e+16,4074.9677447251684,-3.913688949092167,1.1537809656464336e+16,15
15657,"(47, 49, 55)",production_rate,4745.503294704602,-4.722235992482223,1.2584114694910766e+16,3864.0332089690196,-3.659339280025822,1.1186591435520734e+16,20
15658,"(47, 49, 55)",production_rate,4745.503294704602,-4.722235992482223,1.2584114694910766e+16,3667.012552080659,-3.421767283106738,1.0848195963515722e+16,25
15659,"(47, 49, 55)",production_rate,4745.503294704602,-4.722235992482223,1.2584114694910766e+16,3466.7340868224096,-3.180266946630585,1.0496821367584746e+16,30
15660,"(47, 49, 43)",OD,5.721196592673111,-0.5611506157859463,0.6542478054807592,4.857448694297769,-0.3254585640289114,0.6332540356557728,10
15661,"(47, 49, 43)",OD,5.721196592673111,-0.5611506157859463,0.6542478054807592,4.332931436631805,-0.18233283385486998,0.593057354768657,15
15662,"(47, 49, 43)",OD,5.721196592673111,-0.5611506157859463,0.6542478054807592,4.017273712504148,-0.09619888575202484,0.5833635473660507,20
15663,"(47, 49, 43)",OD,5.721196592673111,-0.5611506157859463,0.6542478054807592,3.631014704510893,0.009200129718582528,0.5486941447546837,25
15664,"(47, 49, 43)",OD,5.721196592673111,-0.5611506157859463,0.6542478054807592,3.2748009793616912,0.10640064841431474,0.5147507010588931,30
15665,"(47, 49, 43)",growth_rate,0.005746897564882945,-1.5435785539665687,0.6911845178162449,0.004132295303281044,-0.8289551176812266,0.5776419799620942,10
15666,"(47, 49, 43)",growth_rate,0.005746897564882945,-1.5435785539665687,0.6911845178162449,0.003467438624530257,-0.5346893559482024,0.5233943649879227,15
15667,"(47, 49, 43)",growth_rate,0.005746897564882945,-1.5435785539665687,0.6911845178162449,0.0028907475066193727,-0.2794456973967543,0.4691467500137512,20
15668,"(47, 49, 43)",growth_rate,0.005746897564882945,-1.5435785539665687,0.6911845178162449,0.002402221949548389,-0.06322414202688154,0.41575810254921397,25
15669,"(47, 49, 43)",growth_rate,0.005746897564882945,-1.5435785539665687,0.6911845178162449,0.002001861953317307,0.11397531016141582,0.37897102606534705,30
15670,"(47, 49, 43)",product_titer,1905504.3935219494,-346.8236246433688,1.602738325805574e+17,1317685.2432808315,-239.52532180726175,4.848132546107085e+16,10
15671,"(47, 49, 43)",product_titer,1905504.3935219494,-346.8236246433688,1.602738325805574e+17,1014673.6461430746,-184.21472143093322,4.380381760193616e+16,15
15672,"(47, 49, 43)",product_titer,1905504.3935219494,-346.8236246433688,1.602738325805574e+17,755841.8735852644,-136.96854051947022,4.394169703668272e+16,20
15673,"(47, 49, 43)",product_titer,1905504.3935219494,-346.8236246433688,1.602738325805574e+17,568702.9827733793,-102.80890932931537,4.422052429273432e+16,25
15674,"(47, 49, 43)",product_titer,1905504.3935219494,-346.8236246433688,1.602738325805574e+17,459633.5700266445,-82.89978783462595,4.459536235402866e+16,30
15675,"(47, 49, 43)",production_rate,553.0428089139447,-3751.232853910757,3960943577091031.5,500.2409670106591,-3392.9878812917595,3844129055980446.0,10
15676,"(47, 49, 43)",production_rate,553.0428089139447,-3751.232853910757,3960943577091031.5,474.9801861259965,-3221.600910114957,3687927284292018.5,15
15677,"(47, 49, 43)",production_rate,553.0428089139447,-3751.232853910757,3960943577091031.5,443.88955759838456,-3010.660136761202,3543754357763218.0,20
15678,"(47, 49, 43)",production_rate,553.0428089139447,-3751.232853910757,3960943577091031.5,425.9878438511763,-2889.20227241343,3459610180110735.0,25
15679,"(47, 49, 43)",production_rate,553.0428089139447,-3751.232853910757,3960943577091031.5,411.1258571351864,-2788.3680622378483,3438679989534122.0,30
15680,"(47, 49, 38)",OD,5.442350993405658,-11.74893342370337,0.8246179810468968,5.157305404032054,-11.081202282134658,0.7489210955071133,10
15681,"(47, 49, 38)",OD,5.442350993405658,-11.74893342370337,0.8246179810468968,5.1791842193039574,-11.132454316343583,0.7376388806859322,15
15682,"(47, 49, 38)",OD,5.442350993405658,-11.74893342370337,0.8246179810468968,5.2001617157413635,-11.18159497371767,0.7224852833029465,20
15683,"(47, 49, 38)",OD,5.442350993405658,-11.74893342370337,0.8246179810468968,5.185588616177171,-11.14745688223,0.69946963149554,25
15684,"(47, 49, 38)",OD,5.442350993405658,-11.74893342370337,0.8246179810468968,5.188949968901637,-11.15533099070807,0.656294840844006,30
15685,"(47, 49, 38)",growth_rate,0.002897199631243311,-0.15286587344990288,0.5087162014222537,0.002876706216530701,-0.1447110475974347,0.4979543795351365,10
15686,"(47, 49, 38)",growth_rate,0.002897199631243311,-0.15286587344990288,0.5087162014222537,0.002953709225945035,-0.17535240925901618,0.506808030668523,15
15687,"(47, 49, 38)",growth_rate,0.002897199631243311,-0.15286587344990288,0.5087162014222537,0.0030585806104073293,-0.21708327203568278,0.5165881678915442,20
15688,"(47, 49, 38)",growth_rate,0.002897199631243311,-0.15286587344990288,0.5087162014222537,0.003174788245235122,-0.2633251032793924,0.5246228624557163,25
15689,"(47, 49, 38)",growth_rate,0.002897199631243311,-0.15286587344990288,0.5087162014222537,0.003315042146824882,-0.3191355262193005,0.5332614545482619,30
15690,"(47, 49, 38)",product_titer,1635284.6878878216,-17.3290253989498,1.2265128611626586e+17,1172647.6479224304,-12.14357596691653,6.507226948437209e+16,10
15691,"(47, 49, 38)",product_titer,1635284.6878878216,-17.3290253989498,1.2265128611626586e+17,1051469.4972835407,-10.785355335787903,6.48129972538216e+16,15
15692,"(47, 49, 38)",product_titer,1635284.6878878216,-17.3290253989498,1.2265128611626586e+17,960102.6819801609,-9.761273907813521,5.539804208881572e+16,20
15693,"(47, 49, 38)",product_titer,1635284.6878878216,-17.3290253989498,1.2265128611626586e+17,919984.4404239447,-9.311610143521287,3.5907904053436504e+16,25
15694,"(47, 49, 38)",product_titer,1635284.6878878216,-17.3290253989498,1.2265128611626586e+17,880293.7627807726,-8.866738712869735,3.5055192499990084e+16,30
15695,"(47, 49, 38)",production_rate,1457.7144551492404,-195.3347246867616,6741415814405402.0,1009.5879700261652,-134.97805485290345,5617339865381420.0,10
15696,"(47, 49, 38)",production_rate,1457.7144551492404,-195.3347246867616,6741415814405402.0,846.9326367883664,-113.07054755113411,5112391896647651.0,15
15697,"(47, 49, 38)",production_rate,1457.7144551492404,-195.3347246867616,6741415814405402.0,702.8114493764742,-93.65934287240566,4631374304936128.0,20
15698,"(47, 49, 38)",production_rate,1457.7144551492404,-195.3347246867616,6741415814405402.0,609.1904619544848,-81.0498426198221,4306570321299246.0,25
15699,"(47, 49, 38)",production_rate,1457.7144551492404,-195.3347246867616,6741415814405402.0,520.6098588003963,-69.11921500519456,3981766337662436.0,30
15700,"(47, 49, 29)",OD,10.432342462819193,-11.618942717709272,1.3041932606478257,8.403633176573969,-9.165019606456724,1.214861270809808,10
15701,"(47, 49, 29)",OD,10.432342462819193,-11.618942717709272,1.3041932606478257,8.002555158307874,-8.67987635546873,1.1802321090378018,15
15702,"(47, 49, 29)",OD,10.432342462819193,-11.618942717709272,1.3041932606478257,7.768264250024488,-8.396478493344754,1.158435633088306,20
15703,"(47, 49, 29)",OD,10.432342462819193,-11.618942717709272,1.3041932606478257,7.805853113223981,-8.44194591480151,1.159020784526746,25
15704,"(47, 49, 29)",OD,10.432342462819193,-11.618942717709272,1.3041932606478257,7.8513158843452615,-8.496937601147351,1.149510826082004,30
15705,"(47, 49, 29)",growth_rate,0.0035855281255577137,-0.1741054452749935,0.9238833972168773,0.003421569373166146,-0.12041604241931503,0.9126163827109757,10
15706,"(47, 49, 29)",growth_rate,0.0035855281255577137,-0.1741054452749935,0.9238833972168773,0.003491897746750513,-0.14344554420850963,0.9226983626196337,15
15707,"(47, 49, 29)",growth_rate,0.0035855281255577137,-0.1741054452749935,0.9238833972168773,0.003453008745575844,-0.13071107764136158,0.9215140539777833,20
15708,"(47, 49, 29)",growth_rate,0.0035855281255577137,-0.1741054452749935,0.9238833972168773,0.0036460221234623966,-0.19391461420608214,0.9432140943514565,25
15709,"(47, 49, 29)",growth_rate,0.0035855281255577137,-0.1741054452749935,0.9238833972168773,0.004119216309819366,-0.34886525227638576,0.9830911087486532,30
15710,"(47, 49, 29)",product_titer,3677033.01790613,-3941229.174594419,3.416067115918272e+17,2661626.530027881,-2852865.08593481,2.997782790527237e+17,10
15711,"(47, 49, 29)",product_titer,3677033.01790613,-3941229.174594419,3.416067115918272e+17,2329744.5145001467,-2497137.1368972547,2.765288629763871e+17,15
15712,"(47, 49, 29)",product_titer,3677033.01790613,-3941229.174594419,3.416067115918272e+17,2088846.036677316,-2238929.9505092856,2.540492288363585e+17,20
15713,"(47, 49, 29)",product_titer,3677033.01790613,-3941229.174594419,3.416067115918272e+17,1884107.2922397703,-2019480.5973062161,2.4070522994044483e+17,25
15714,"(47, 49, 29)",product_titer,3677033.01790613,-3941229.174594419,3.416067115918272e+17,1691307.5405946407,-1812828.0611071265,2.2736123104453123e+17,30
15715,"(47, 49, 29)",production_rate,1398.3382117530757,-4193169.6721044113,6114097769784828.0,1146.1699111764842,-3436997.300123997,5565999965121329.0,10
15716,"(47, 49, 29)",production_rate,1398.3382117530757,-4193169.6721044113,6114097769784828.0,1024.8036687571564,-3073058.6163214375,5253527990970973.0,15
15717,"(47, 49, 29)",production_rate,1398.3382117530757,-4193169.6721044113,6114097769784828.0,922.3646778128185,-2765876.727921739,4980328146903480.0,20
15718,"(47, 49, 29)",production_rate,1398.3382117530757,-4193169.6721044113,6114097769784828.0,833.3473263258564,-2498942.0590224443,4726764367878141.0,25
15719,"(47, 49, 29)",production_rate,1398.3382117530757,-4193169.6721044113,6114097769784828.0,753.2092324812924,-2258633.4541348624,4523240584711937.0,30
15720,"(47, 53, 55)",OD,14.566932826535616,-74.06232743364748,0.9868774080499211,14.746964889601065,-74.99001933882033,0.9890201604257703,10
15721,"(47, 53, 55)",OD,14.566932826535616,-74.06232743364748,0.9868774080499211,14.93106980135202,-75.93869833202741,0.9953303573091463,15
15722,"(47, 53, 55)",OD,14.566932826535616,-74.06232743364748,0.9868774080499211,15.195889607146327,-77.30329520428296,1.007962142926556,20
15723,"(47, 53, 55)",OD,14.566932826535616,-74.06232743364748,0.9868774080499211,15.551565987404043,-79.13606928467725,1.016045726396875,25
15724,"(47, 53, 55)",OD,14.566932826535616,-74.06232743364748,0.9868774080499211,15.885617069714446,-80.85740980423198,1.0286241152972186,30
15725,"(47, 53, 55)",growth_rate,0.05011574340667359,-49.921372760419864,3.953969460127317,0.04674727862247675,-46.49875864264558,3.8168056652531748,10
15726,"(47, 53, 55)",growth_rate,0.05011574340667359,-49.921372760419864,3.953969460127317,0.045618008964842416,-45.35133555212485,3.771366902860605,15
15727,"(47, 53, 55)",growth_rate,0.05011574340667359,-49.921372760419864,3.953969460127317,0.04380701306669232,-43.51122721632767,3.6958556534900717,20
15728,"(47, 53, 55)",growth_rate,0.05011574340667359,-49.921372760419864,3.953969460127317,0.04237308488750361,-42.05424810436232,3.6367817040168724,25
15729,"(47, 53, 55)",growth_rate,0.05011574340667359,-49.921372760419864,3.953969460127317,0.04166649667013636,-41.33630121664068,3.6106965781747173,30
15730,"(47, 53, 55)",product_titer,3143970.3121391945,0.05138864466917592,352.3522278218907,3070663.5227414723,0.0735070637194527,320.10773716530673,10
15731,"(47, 53, 55)",product_titer,3143970.3121391945,0.05138864466917592,352.3522278218907,3079774.475105747,0.07075807056348726,347.5392603729383,15
15732,"(47, 53, 55)",product_titer,3143970.3121391945,0.05138864466917592,352.3522278218907,3095112.185564515,0.06613031493558374,364.2895590874471,20
15733,"(47, 53, 55)",product_titer,3143970.3121391945,0.05138864466917592,352.3522278218907,3103243.087949174,0.06367702639739592,386.58214474901973,25
15734,"(47, 53, 55)",product_titer,3143970.3121391945,0.05138864466917592,352.3522278218907,3116813.479873884,0.059582513218831346,418.2133104263883,30
15735,"(47, 53, 55)",production_rate,746.314187410734,-0.1578708469472263,1409.4977504020494,704.4624829708989,-0.09293992471183343,1309.0066992188554,10
15736,"(47, 53, 55)",production_rate,746.314187410734,-0.1578708469472263,1409.4977504020494,684.9536701837358,-0.06267293265159024,1265.5909499362083,15
15737,"(47, 53, 55)",production_rate,746.314187410734,-0.1578708469472263,1409.4977504020494,669.2157646956609,-0.038256323314611596,1215.930007678888,20
15738,"(47, 53, 55)",production_rate,746.314187410734,-0.1578708469472263,1409.4977504020494,655.3896772988809,-0.016805808512504905,1173.5812573644737,25
15739,"(47, 53, 55)",production_rate,746.314187410734,-0.1578708469472263,1409.4977504020494,640.8981298672187,0.0056771357773375275,1128.7525703725535,30
15740,"(47, 53, 43)",OD,1.9600709633018545,0.181762666111434,0.2383351037429927,2.3019075143532306,0.0390620020054957,0.2716440902465575,10
15741,"(47, 53, 43)",OD,1.9600709633018545,0.181762666111434,0.2383351037429927,2.396126653064815,-0.00027005193747720035,0.2606255028745064,15
15742,"(47, 53, 43)",OD,1.9600709633018545,0.181762666111434,0.2383351037429927,2.42582962505091,-0.01266964412649041,0.23614860241544966,20
15743,"(47, 53, 43)",OD,1.9600709633018545,0.181762666111434,0.2383351037429927,2.4311320394904223,-0.0148831524817441,0.210035392019453,25
15744,"(47, 53, 43)",OD,1.9600709633018545,0.181762666111434,0.2383351037429927,2.587736845889105,-0.08025828514833622,0.2307359054391879,30
15745,"(47, 53, 43)",growth_rate,0.00016183755154160423,0.8036111738634153,0.13357453737721411,0.0002163234752957762,0.7374928564202694,0.13642296782389804,10
15746,"(47, 53, 43)",growth_rate,0.00016183755154160423,0.8036111738634153,0.13357453737721411,0.00039943282417196225,0.5152908412644481,0.22612829655231176,15
15747,"(47, 53, 43)",growth_rate,0.00016183755154160423,0.8036111738634153,0.13357453737721411,0.0006244246171635944,0.24226475000754322,0.28968957444824645,20
15748,"(47, 53, 43)",growth_rate,0.00016183755154160423,0.8036111738634153,0.13357453737721411,0.0010503519922123333,-0.27459537552243996,0.4403877953603013,25
15749,"(47, 53, 43)",growth_rate,0.00016183755154160423,0.8036111738634153,0.13357453737721411,0.0016955157199592345,-1.0574974025933637,0.6140471853948123,30
15750,"(47, 53, 43)",product_titer,3875281.199288462,-144.22970734180433,73.78723357833596,3068922.3702003234,-114.01067271214897,77.4403382309278,10
15751,"(47, 53, 43)",product_titer,3875281.199288462,-144.22970734180433,73.78723357833596,2723840.373978329,-101.07840928583357,77.75911576067936,15
15752,"(47, 53, 43)",product_titer,3875281.199288462,-144.22970734180433,73.78723357833596,2403944.8149700705,-89.0900306300492,78.14908145470092,20
15753,"(47, 53, 43)",product_titer,3875281.199288462,-144.22970734180433,73.78723357833596,2116748.208545233,-78.32707512934986,78.409857414488,25
15754,"(47, 53, 43)",product_titer,3875281.199288462,-144.22970734180433,73.78723357833596,1948394.885885485,-72.01788038384731,85.41814470396108,30
15755,"(47, 53, 43)",production_rate,511.5475044139015,-1056.0065893376077,1116.0263417111132,308.0271848701375,-635.4741520455375,1048.0080354213235,10
15756,"(47, 53, 43)",production_rate,511.5475044139015,-1056.0065893376077,1116.0263417111132,274.4721691307379,-566.1396866521244,1007.625972230196,15
15757,"(47, 53, 43)",production_rate,511.5475044139015,-1056.0065893376077,1116.0263417111132,240.0920553009702,-495.1003275570633,948.5018579568025,20
15758,"(47, 53, 43)",production_rate,511.5475044139015,-1056.0065893376077,1116.0263417111132,207.14163267695753,-427.0151281679176,906.9052764215979,25
15759,"(47, 53, 43)",production_rate,511.5475044139015,-1056.0065893376077,1116.0263417111132,178.93522014143002,-368.7324395527383,880.9193450752628,30
15760,"(47, 53, 38)",OD,12.966461341820668,-88.08733076748544,0.9341829191834692,9.652565382540619,-65.31888703633238,0.7133630970307719,10
15761,"(47, 53, 38)",OD,12.966461341820668,-88.08733076748544,0.9341829191834692,8.414597783746784,-56.81331053046897,0.6031092632113684,15
15762,"(47, 53, 38)",OD,12.966461341820668,-88.08733076748544,0.9341829191834692,7.465450005397133,-50.29209862477055,0.6251387447226167,20
15763,"(47, 53, 38)",OD,12.966461341820668,-88.08733076748544,0.9341829191834692,6.811866003852864,-45.80158632577385,0.6651023943360603,25
15764,"(47, 53, 38)",OD,12.966461341820668,-88.08733076748544,0.9341829191834692,6.452521549439235,-43.332675385010305,0.7051182757597179,30
15765,"(47, 53, 38)",growth_rate,0.0058173595187292135,-5.416569898977088,1.280583920931567,0.005451009288200352,-5.0124841872161765,1.2423776512371663,10
15766,"(47, 53, 38)",growth_rate,0.0058173595187292135,-5.416569898977088,1.280583920931567,0.005467492353575869,-5.030665071651959,1.2480019199276502,15
15767,"(47, 53, 38)",growth_rate,0.0058173595187292135,-5.416569898977088,1.280583920931567,0.0056275455611146715,-5.207204374478571,1.2727592549649818,20
15768,"(47, 53, 38)",growth_rate,0.0058173595187292135,-5.416569898977088,1.280583920931567,0.005515963427608017,-5.084128852531314,1.2692291933728532,25
15769,"(47, 53, 38)",growth_rate,0.0058173595187292135,-5.416569898977088,1.280583920931567,0.006005874229061792,-5.624502348731998,1.3437174148184976,30
15770,"(47, 53, 38)",product_titer,2655364.0203404725,-30.94517813101102,57.48237227367926,1472177.770191082,-16.710935581343996,74.94104771479513,10
15771,"(47, 53, 38)",product_titer,2655364.0203404725,-30.94517813101102,57.48237227367926,1228077.9815989472,-13.774309503493459,80.6652259966547,15
15772,"(47, 53, 38)",product_titer,2655364.0203404725,-30.94517813101102,57.48237227367926,1061367.7055145581,-11.768712747270564,92.78925967270573,20
15773,"(47, 53, 38)",product_titer,2655364.0203404725,-30.94517813101102,57.48237227367926,944744.0871034146,-10.36568015517069,104.99702437467164,25
15774,"(47, 53, 38)",product_titer,2655364.0203404725,-30.94517813101102,57.48237227367926,843586.4993269566,-9.148710603701062,117.12880258030648,30
15775,"(47, 53, 38)",production_rate,628.087659313705,-106.90913716162824,1161.3454951907916,478.1704791442507,-81.15248788202476,1104.690842606476,10
15776,"(47, 53, 38)",production_rate,628.087659313705,-106.90913716162824,1161.3454951907916,422.1621442157331,-71.52992802692471,1083.4801010074125,15
15777,"(47, 53, 38)",production_rate,628.087659313705,-106.90913716162824,1161.3454951907916,378.7396718757734,-64.06969305152391,1059.55608816467,20
15778,"(47, 53, 38)",production_rate,628.087659313705,-106.90913716162824,1161.3454951907916,351.59849475440757,-59.406679917469155,1032.074093446145,25
15779,"(47, 53, 38)",production_rate,628.087659313705,-106.90913716162824,1161.3454951907916,331.79328977220985,-56.00402974715159,1006.0769141868277,30
15780,"(47, 53, 29)",OD,7.627505268175571,-11.25197293915646,0.8168177358232811,6.612316497022195,-9.621287031379731,0.7557063368292035,10
15781,"(47, 53, 29)",OD,7.627505268175571,-11.25197293915646,0.8168177358232811,6.17208008701338,-8.914140409696765,0.7240780516734584,15
15782,"(47, 53, 29)",OD,7.627505268175571,-11.25197293915646,0.8168177358232811,5.795127951745746,-8.308646581993257,0.7069526401908849,20
15783,"(47, 53, 29)",OD,7.627505268175571,-11.25197293915646,0.8168177358232811,5.396412421128611,-7.668194465634246,0.6855089322959089,25
15784,"(47, 53, 29)",OD,7.627505268175571,-11.25197293915646,0.8168177358232811,5.036596680361817,-7.090226628974625,0.666043400946296,30
15785,"(47, 53, 29)",growth_rate,0.009646901624479164,-8.299381475616089,1.670399592069572,0.007641590069574916,-6.366309298410978,1.4532366045524487,10
15786,"(47, 53, 29)",growth_rate,0.009646901624479164,-8.299381475616089,1.670399592069572,0.006819602042829886,-5.573932582378729,1.3905318645411295,15
15787,"(47, 53, 29)",growth_rate,0.009646901624479164,-8.299381475616089,1.670399592069572,0.006132921569607387,-4.911989098250233,1.3413006680418915,20
15788,"(47, 53, 29)",growth_rate,0.009646901624479164,-8.299381475616089,1.670399592069572,0.005525850341659828,-4.326787014585381,1.2838935744022304,25
15789,"(47, 53, 29)",growth_rate,0.009646901624479164,-8.299381475616089,1.670399592069572,0.005030621582985065,-3.8493983851702778,1.2266817874749214,30
15790,"(47, 53, 29)",product_titer,2812905.1920744507,-107.74756084795875,313.2041842257957,2123634.963008909,-81.10021546739411,306.67508207169294,10
15791,"(47, 53, 29)",product_titer,2812905.1920744507,-107.74756084795875,313.2041842257957,1819027.2845489471,-69.32401264996071,311.20940910778893,15
15792,"(47, 53, 29)",product_titer,2812905.1920744507,-107.74756084795875,313.2041842257957,1539241.7469633631,-58.50743950035921,315.67518104467007,20
15793,"(47, 53, 29)",product_titer,2812905.1920744507,-107.74756084795875,313.2041842257957,1343680.7817213035,-50.94700766388388,316.42418522243867,25
15794,"(47, 53, 29)",product_titer,2812905.1920744507,-107.74756084795875,313.2041842257957,1218602.1719035946,-46.11143987786183,320.74363276778723,30
